company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,staff_pick,spotlight,category & sub-category,category,subcategory
Burton-Watkins,Extended reciprocal circuit,3500.0,8864.0,successful,246,US,USD,2020-08-01 05:00:00,2021-08-15 05:00:00,False,True,photography/photography books,photography,photography books
Brown-Vang,Robust heuristic artificial intelligence,9800.0,13439.0,successful,244,US,USD,2021-01-11 06:00:00,2021-08-25 05:00:00,False,False,photography/photography books,photography,photography books
Johnson LLC,Cross-group cohesive circuit,4800.0,6623.0,successful,138,US,USD,2020-12-18 06:00:00,2021-04-27 05:00:00,False,False,photography/photography books,photography,photography books
Garcia Inc,Progressive neutral middleware,3000.0,10999.0,successful,112,US,USD,2020-11-26 06:00:00,2021-02-08 06:00:00,False,False,photography/photography books,photography,photography books
Watkins Ltd,Multi-channeled responsive implementation,1800.0,10755.0,successful,138,US,USD,2021-04-07 05:00:00,2021-06-30 05:00:00,True,False,photography/photography books,photography,photography books
Walker Ltd,Organic eco-centric success,2900.0,10756.0,successful,199,US,USD,2020-10-26 05:00:00,2021-05-06 05:00:00,False,False,photography/photography books,photography,photography books
Foley-Cox,Progressive zero administration leverage,153700.0,1953.0,live,61,US,USD,2021-07-09 05:00:00,2022-01-13 06:00:00,False,False,photography/photography books,photography,photography books
"Butler, Henry and Espinoza",Switchable didactic matrices,37100.0,34964.0,failed,393,US,USD,2021-04-03 05:00:00,2021-12-23 06:00:00,False,False,photography/photography books,photography,photography books
Diaz-Garcia,Profit-focused 3rdgeneration circuit,9700.0,1146.0,failed,23,CA,CAD,2021-03-05 06:00:00,2021-03-14 06:00:00,True,False,photography/photography books,photography,photography books
King Ltd,Visionary systemic process improvement,9100.0,5803.0,failed,67,US,USD,2021-03-29 05:00:00,2021-06-11 05:00:00,False,False,photography/photography books,photography,photography books
Davis-Allen,Digitized eco-centric core,2400.0,4477.0,successful,50,US,USD,2020-09-19 05:00:00,2021-05-17 05:00:00,False,False,photography/photography books,photography,photography books
Bell PLC,Ergonomic eco-centric open architecture,100.0,2.0,failed,1,US,USD,2021-10-07 05:00:00,2021-11-25 06:00:00,False,True,photography/photography books,photography,photography books
"Sullivan, Davis and Booth",Vision-oriented actuating hardware,2700.0,7767.0,successful,92,US,USD,2021-03-21 05:00:00,2021-09-25 05:00:00,False,False,photography/photography books,photography,photography books
Robles Ltd,Right-sized demand-driven adapter,191000.0,173191.0,canceled,2138,US,USD,2021-02-19 06:00:00,2021-06-13 05:00:00,False,True,photography/photography books,photography,photography books
Robles-Hudson,Balanced bifurcated leverage,8600.0,8656.0,successful,87,US,USD,2021-08-28 05:00:00,2021-09-22 05:00:00,False,True,photography/photography books,photography,photography books
"Adams, Walker and Wong",Seamless background framework,900.0,6514.0,successful,64,US,USD,2020-03-24 05:00:00,2021-02-25 06:00:00,False,False,photography/photography books,photography,photography books
Brown-Pena,Front-line client-server secured line,5300.0,14097.0,successful,247,US,USD,2020-03-08 06:00:00,2021-02-26 06:00:00,False,False,photography/photography books,photography,photography books
"Swanson, Wilson and Baker",Synergized well-modulated project,4300.0,11525.0,successful,128,AU,AUD,2021-02-25 06:00:00,2021-05-07 05:00:00,False,False,photography/photography books,photography,photography books
"White, Robertson and Roberts",Down-sized national software,5100.0,14249.0,successful,432,US,USD,2020-05-09 05:00:00,2021-05-22 05:00:00,False,False,photography/photography books,photography,photography books
"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900.0,13212.0,successful,264,US,USD,2020-07-30 05:00:00,2021-07-03 05:00:00,True,False,photography/photography books,photography,photography books
Sanchez Ltd,Up-sized 24hour instruction set,170700.0,57250.0,canceled,1218,US,USD,2021-05-14 05:00:00,2021-08-08 05:00:00,False,False,photography/photography books,photography,photography books
Thompson-Moreno,Expanded needs-based orchestration,62300.0,118214.0,successful,1170,US,USD,2021-03-10 06:00:00,2022-01-12 06:00:00,False,False,photography/photography books,photography,photography books
Caldwell PLC,Grass-roots zero administration alliance,37100.0,131404.0,successful,1991,US,USD,2020-12-17 06:00:00,2021-03-21 05:00:00,False,False,photography/photography books,photography,photography books
Guerrero-Griffin,Networked web-enabled product,4700.0,12065.0,successful,137,US,USD,2021-06-10 05:00:00,2022-01-08 06:00:00,False,False,photography/photography books,photography,photography books
Olson-Bishop,User-friendly high-level initiative,2300.0,4667.0,successful,106,US,USD,2020-11-04 06:00:00,2021-10-29 05:00:00,False,True,photography/photography books,photography,photography books
"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200.0,12216.0,successful,142,US,USD,2020-09-30 05:00:00,2021-09-07 05:00:00,False,False,photography/photography books,photography,photography books
Ward PLC,Front-line bottom-line Graphic Interface,97100.0,105817.0,successful,4233,US,USD,2020-05-05 05:00:00,2021-03-12 06:00:00,False,False,photography/photography books,photography,photography books
Porter-Hicks,De-engineered next generation parallelism,8800.0,2703.0,failed,33,US,USD,2021-02-22 06:00:00,2021-06-21 05:00:00,False,False,photography/photography books,photography,photography books
Jackson-Brown,Versatile 5thgeneration matrices,182800.0,79045.0,canceled,898,US,USD,2021-06-28 05:00:00,2021-12-17 06:00:00,False,False,photography/photography books,photography,photography books
"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100.0,79268.0,successful,1887,US,USD,2020-07-17 05:00:00,2021-04-11 05:00:00,False,False,photography/photography books,photography,photography books
Chung-Nguyen,Managed discrete parallelism,40200.0,139468.0,successful,4358,US,USD,2020-03-21 05:00:00,2021-03-07 06:00:00,False,True,photography/photography books,photography,photography books
"Dixon, Perez and Banks",Re-engineered encompassing definition,8300.0,2111.0,failed,57,CA,CAD,2021-12-29 06:00:00,2022-01-16 06:00:00,False,False,photography/photography books,photography,photography books
Clements Ltd,Persistent bandwidth-monitored framework,3700.0,1343.0,failed,52,US,USD,2020-07-07 05:00:00,2021-07-27 05:00:00,False,False,photography/photography books,photography,photography books
Walter Inc,Streamlined 5thgeneration intranet,10000.0,8142.0,failed,263,AU,AUD,2020-12-20 06:00:00,2021-01-31 06:00:00,False,False,photography/photography books,photography,photography books
"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,172000.0,55805.0,failed,1691,US,USD,2021-04-08 05:00:00,2021-12-18 06:00:00,True,False,photography/photography books,photography,photography books
Rodriguez-Robinson,Ergonomic methodical hub,5900.0,4997.0,failed,114,IT,EUR,2021-07-23 05:00:00,2021-11-25 06:00:00,False,True,photography/photography books,photography,photography books
Erickson-Rogers,De-engineered even-keeled definition,9800.0,7608.0,canceled,75,IT,EUR,2021-07-03 05:00:00,2021-07-08 05:00:00,False,True,photography/photography books,photography,photography books
Young and Sons,Innovative disintermediate encryption,2400.0,4596.0,successful,144,US,USD,2020-11-28 06:00:00,2021-02-28 06:00:00,False,False,journalism/audio,journalism,audio
Valenzuela-Cook,Total incremental productivity,6700.0,7496.0,successful,300,US,USD,2021-01-04 06:00:00,2021-10-04 05:00:00,False,False,journalism/audio,journalism,audio
Little Ltd,Decentralized bandwidth-monitored ability,6900.0,12155.0,successful,419,US,USD,2021-01-25 06:00:00,2021-04-18 05:00:00,False,False,journalism/audio,journalism,audio
Giles-Smith,Right-sized web-enabled intranet,9700.0,11929.0,successful,331,US,USD,2022-02-01 06:00:00,2022-02-16 06:00:00,False,False,journalism/audio,journalism,audio
